voter_id,card_id,card_pin,email_pin,sin,tax_10100,tax_12000,tax_12900,tax_14299,tax_15000,tax_23600,tax_24400,tax_26000,tax_31220,tax_58240
9d518057-613a-4645-a20b-bd9404595771,URODIL10VA4I,90578456,,819,259328,238443,74311,0,572082,171624,0,572082,0,85812
50a62e00-6b70-4957-89fe-3d5f1c2a961b,JZJK8KD9R2NF,25994309,,519,779357,293029,858358,0,1930744,579223,0,1930744,0,289611
fb9de343-9522-4ed9-8ed3-c7e5bcff38fe,B5MK0G7N3GML,28672347,,697,775337,1026540,716240,0,2518117,755435,0,2518117,0,377717
1f292fd5-de06-44db-a509-5941534870e3,OCCO2OYLAHY7,34595231,,301,995136,1295926,111390,0,2402452,720735,0,2402452,0,360367
b2916525-9fb9-4009-ac96-32164a48ad3b,U9CYWPU3Z2O5,50935958,,272,481157,1882988,133415,0,2497560,749268,0,2497560,0,374634
a639207b-55a5-4d97-934b-f5dac1b31d33,IAOIY97UZCBN,25284821,,120,451838,982524,441255,0,1875617,562685,0,1875617,0,281342
5a21ae78-d117-44ec-b6b1-9102f34c6737,V2KCLP1JDXKA,43987732,,133,103571,499616,369133,0,972320,291696,0,972320,0,145848
dc593ee8-1722-4838-830c-fa44146ae28e,YMDTS3C9D8TG,19015292,,155,48242,2428085,954909,0,3431236,1029370,343123,3431236,0,514685
d50abf56-ee2e-48a4-ae95-1b135bdea005,OGM2TQPJ2ZQB,44982912,,443,863298,592804,740520,0,2196622,658986,0,2196622,0,329493
f6b3853e-969c-4c27-87fa-5844dff1e49e,Q7QE4SQKHZPG,28738706,,461,285093,1636310,912747,0,2834150,850245,0,2834150,0,425122
247bb88c-6ae5-41ec-a1c5-f524aebab93a,36EDMEINBJE0,59202801,,986,771230,1503676,78012,0,2352918,705875,0,2352918,0,352937
33eba073-618b-4b83-a8cb-499ae0fa11ee,MUNCQ6Z1VGZ7,64617172,,354,842894,1985508,745371,42120702,45694475,13708342,0,3573773,0,6854171
65de53b6-0192-4a29-a8b1-99e00b45b94b,AWYVCA13GH2W,15217582,,763,59713,889114,39835,0,988662,296598,0,988662,0,148299
3cb146bb-0b32-42fa-8f5a-b5fc9aa4624e,26G3X9I0XIDV,97472027,,725,851536,1131012,13469,0,1996017,598805,0,1996017,0,299402
266e95b6-925b-42f7-8565-11345d154650,O2QH5YKD6T9C,89557951,,107,581469,1375613,685528,0,2642610,792783,0,2642610,3000,396391
f5d7265c-3fd7-4e80-afe0-335b046fea65,T3394ZINCW5R,42641919,,741,887196,846191,747210,0,2480597,744179,0,2480597,0,372089
33545923-c19c-4781-999a-0f32956b65a1,SRJFOXJ2M0NE,59154316,,879,396170,1526578,429318,0,2352066,705619,0,2352066,0,352809
db19a35c-659c-4987-aba3-b36e4b749431,ROE7HLFSOIGI,39241768,,918,142758,2137932,613310,0,2894000,868200,0,2894000,0,434100
31f79b7f-3910-4508-a327-0122d813c137,CD2L5BZ4QUSX,57359661,,948,49768,1232082,962673,0,2244523,673356,0,2244523,0,336678
c2433e68-af80-4480-a5ff-23424ee015f1,OWQBOBAFMA9X,86536247,,434,303350,128429,877974,0,1309753,392925,0,1309753,0,196462
c80c7bda-dea9-4884-a178-570837d1321c,UFZP4706NIDR,75159475,,528,716165,1993252,18152,0,2727569,818270,0,2727569,0,409135
259d21b1-87f6-4aad-9727-20f1a5e7502c,GQAF31YKNOAV,38098931,,323,222838,2106719,598644,0,2928201,878460,292820,2928201,0,439230
d617411f-5831-4bfc-8c09-f5998e701a5e,1YAH1EIH9ATU,29190471,,639,321377,1607347,24388,0,1953112,585933,0,1953112,0,292966
3301595f-4091-4227-a968-898db11549ce,LYYCAGLN5NJR,33687395,,386,959426,77967,464254,9997253,11498900,3449670,0,1501647,0,1724835
b62f9329-1998-4907-9a2a-b6ac0ee018fb,8MEXEJO2JK2Y,70168451,,737,399924,546140,258451,0,1204515,361354,0,1204515,0,180677
19120387-ac98-43cf-bfc6-e5d486316336,RA6EU7JEY6CN,41775491,,118,919957,1684807,86236,0,2691000,807300,0,2691000,0,403650
894e102e-0dda-4fd5-89bd-e018cbd5b91d,S5BTOL6W5JN4,83239970,,715,431333,2204830,289087,0,2925250,877575,0,2925250,0,438787
4a12b990-363b-4c58-a449-4e8ae96377ae,TW6CQZHI6K6H,94999370,,223,90513,560949,660107,0,1311569,393470,0,1311569,0,196735
6a6aac80-cb47-42c9-915f-b048adc777f6,8K6LDKHI5X5R,83231719,,412,111855,850096,501593,0,1463544,439063,0,1463544,0,219531
24cfb546-ada5-461e-a2d5-594d8fe6fec2,C42WGWU2JKV0,53611694,,542,642928,2257211,450351,0,3350490,1005147,0,3350490,0,502573
11836513-3691-42b4-b969-897bf5389f86,9DCM7SAU2UGM,31224833,,273,491982,1517840,501074,0,2510896,753268,0,2510896,0,376634
385aa71b-0657-4383-b91b-51dd8a247013,IZYHTF6RR8W8,84945967,,422,72021,390480,240458,0,702959,210887,0,702959,0,105443
4de4ec40-c373-4624-89db-a6b30709fe52,DA0D8H4NEFN4,67612264,,332,407150,2111125,968286,0,3486561,1045968,0,3486561,0,522984
cc2f6be1-46a6-4c3e-af96-2526384b5799,0OY6C4YYIX4O,89874253,,635,288654,1260457,861943,0,2411054,723316,0,2411054,0,361658
4c2e60b6-1134-49ac-a5fb-3cc1b83fb3ff,WZMWACN6ART4,98682983,,540,943608,1881978,120200,0,2945786,883735,0,2945786,0,441867
e2635200-2128-4cc1-91f3-4ec9101dba9c,619CRC2W4Y2I,13442534,,686,305559,1321333,925110,38357890,40909892,12272967,4090989,2552002,3000,6136483
f8d560ad-2b90-47ae-8970-61b75239f31b,83EXBJQHI0AV,15282729,,432,991784,1738019,484060,0,3213863,964158,0,3213863,0,482079
47c3c14d-8f9a-4ad4-bffd-2cd7e6ac29a6,JQIY1VJBOZKT,40917114,,451,307494,483992,982687,0,1774173,532251,0,1774173,0,266125
14c633b1-8cd1-4c2f-a898-ef6ecb6463a3,V98QYWKBKV4I,37797007,,293,398881,582613,980150,0,1961644,588493,0,1961644,0,294246
3097c3c0-5aa2-420e-82c5-e86ffdba63d8,MMA7ESX07TI2,22645383,,524,37481,1698350,641786,0,2377617,713285,0,2377617,0,356642
001af74a-4045-49ed-af0e-bd1abeeafd01,3OQQ6OYW1OAP,63836139,,215,122807,152640,902037,0,1177484,353245,0,1177484,0,176622
028cc0ee-b8f1-479a-9571-d81afaf3e8bb,UABTPU55OMTK,66866223,,333,661572,1824447,383610,0,2869629,860888,0,2869629,0,430444
80a8210d-28ca-4f6c-8c21-d9aeb584ac49,F2SWPR5K5NRL,77106639,,915,160761,19365,411393,0,591519,177455,0,591519,0,88727
0a339ffe-c6f6-4ef1-b4c2-1e85421a2bef,0K7GXMJQHYK1,31302623,,471,351984,656412,802848,0,1811244,543373,0,1811244,0,271686
a5a524ae-6ad7-4679-b456-18cb14b4914a,09VUA50ZKZGF,17189831,,969,550996,349499,534315,0,1434810,430443,0,1434810,0,215221
93cd3118-66aa-421e-ad8d-91e752cce807,3SLVRUNI0AZG,42130402,,673,520912,654679,639637,0,1815228,544568,0,1815228,0,272284
8fe2a6f0-c085-40bc-a9ec-ae3aafb83b01,15O3119ABYC3,86834920,,438,268722,858629,703599,0,1830950,549285,0,1830950,0,274642
e5c8a20e-2e18-4eed-83d1-d0cbb120c980,YGXZAXPNJUZS,72902605,,665,407359,2239391,885150,22144071,25675971,7702791,0,3531900,0,3851395
fdbdd485-ab2a-444d-9a3a-f66f504a2b42,MJ9NWNYG4QNW,22948845,,464,140210,2367472,523462,0,3031144,909343,0,3031144,0,454671
47d1e6a1-405b-4719-8c57-ddb18636eedd,ZAS7YO1D0JLV,84814836,,911,739904,504436,322123,0,1566463,469938,156646,1566463,0,234969
671e25a2-5cc2-4ce9-ac23-f7d56e773585,6BLDR21REGLX,27804539,,955,174632,2241120,231675,0,2647427,794228,0,2647427,0,397114
4048e8c2-6da1-496e-8a46-a9db96e62cd0,6KE0FM91AVOQ,10539786,,796,765558,136387,417416,0,1319361,395808,0,1319361,0,197904
79122379-2ee7-4dd5-960b-7e10f74366ba,TY2GG47YSW56,81174563,,553,511789,2102576,946017,0,3560382,1068114,0,3560382,0,534057
281e4c9b-afac-4ec8-ba5d-bd149dd32a3e,ARSM6TUIHV8Q,83057691,,377,724913,93103,313066,0,1131082,339324,0,1131082,0,169662
b5c705e3-be93-466a-845e-6221cbd211b4,XEJ9YN5URAVV,86832471,,780,994673,2498479,698987,0,4192139,1257641,0,4192139,0,628820
0137ead9-eea3-4e76-9cce-8e46ae07e07c,EPME1A8XEU60,76817908,,486,804371,2247497,406631,0,3458499,1037549,0,3458499,0,518774
b8860a57-f512-4572-95a3-ce8a5f5f8b01,A0ER6UPPPY9N,69463619,,908,93060,667558,286561,0,1047179,314153,0,1047179,3000,157076
ea94ed8f-0df9-40bd-81cd-801fb6dcb2ff,CCGIXUED2EXA,97890107,,815,34689,83703,358394,0,476786,143035,0,476786,0,71517
e2be471f-dbcc-4515-98b6-da781ed921ce,860WA1WBHNQF,96845384,,909,254772,1338552,583129,0,2176453,652935,0,2176453,0,326467
d7677eef-60ff-49a7-969e-5033d7f73362,BMH19HNDYQPZ,49187251,,432,299561,1120720,717198,49069380,51206859,15362057,0,2137479,0,7681028
614ecf1d-605b-4cc5-8a00-7687e661164b,ZSSW7P2XASXN,59255139,,137,406929,103346,112925,0,623200,186960,0,623200,0,93480
84e202d4-fd8e-4ad2-acfa-3e91448aa2f2,SLWQLRAZ7Q1K,81686145,,387,93247,1083573,322900,0,1499720,449916,0,1499720,0,224958
82b7170d-d313-4e37-973a-f4c150313cc0,DMJSE5MDK479,30345349,,435,825752,1507819,580918,0,2914489,874346,0,2914489,0,437173
2050cd65-451a-46d2-8311-d047d2b73210,IR8J7SAPWOTO,14072960,,429,112291,1161498,530598,0,1804387,541316,180438,1804387,0,270658
942c4892-516b-4a82-bd23-1a68e1a1d7ff,Z574NHYLEGHT,61919939,,611,417168,2197018,880516,0,3494702,1048410,0,3494702,0,524205
438878cc-0bff-439e-a58d-d9e12f09e08a,IGIZHVWGQSSQ,43223554,,482,664952,14232,215191,0,894375,268312,0,894375,0,134156
49302172-da90-414e-a3ac-98cf8ec68527,QLEZAAIUA3Q4,36718577,,475,705474,1762213,518973,0,2986660,895998,0,2986660,0,447999
1e46285a-e638-464a-b8cd-62571b7861e6,H6PLOE9WJLIB,50522876,,344,829380,1442358,923000,0,3194738,958421,0,3194738,0,479210
393f5f6e-b536-4895-a121-dcaf8452503f,RAC8T9VJWPGX,10633076,,984,627757,276490,562579,0,1466826,440047,0,1466826,0,220023
8e1ddc49-052a-45fd-912f-fa78f98d49e9,ENRVC2VPM39F,69767999,,477,971152,800678,833819,0,2605649,781694,0,2605649,0,390847
022b0d51-c3aa-44cb-a980-628a3870b0d7,JWFQN2XELU6K,23759285,,665,626405,574300,303429,0,1504134,451240,0,1504134,0,225620
292231ab-c669-4980-be30-0d618d508be2,WFNAU54FR928,71741993,,624,839838,2042803,795949,545229,4223819,1267145,0,3678590,0,633572
6d3f6845-5291-4bcb-8a68-f99e3b44e5db,P5W2VJX18M3M,53590658,,194,915620,1472236,971171,0,3359027,1007708,0,3359027,0,503854
d8e1d9de-cb93-4516-866f-9f40b30c8544,RQZXFXX9FKCJ,50550205,,595,503606,503545,367756,0,1374907,412472,0,1374907,0,206236
1419f7d1-98bb-4d3d-8902-37ebc9f85581,3XQGQP2JZUG4,88214953,,618,890206,2139903,162580,0,3192689,957806,0,3192689,0,478903
21c2c039-ff89-488f-a1cb-b4b2f08bcef1,ABCVBIP0I7E8,16664976,,908,75451,799037,174142,0,1048630,314589,0,1048630,0,157294
ce25c38e-a612-4b48-85fb-9413f4ff62a9,SAD3KZFKDO3C,15461574,,745,265903,1155134,961318,0,2382355,714706,0,2382355,0,357353
efc90c9f-d150-43b2-8927-81608e3c1f74,IV8SZNW8XX74,97505215,,351,949253,675108,898631,0,2522992,756897,252299,2522992,3000,378448
c69f1049-b634-4e07-b9a2-7f2daf61b934,XQJTUUHTJSJ0,29995282,,926,619,48770,509299,0,558688,167606,0,558688,0,83803
2e0b8d02-6537-40b3-b50c-d31b6f5358b0,TF0846W84TKJ,97729598,,434,614629,1954246,21888,0,2590763,777228,0,2590763,0,388614
83d31ccc-b683-49da-88c3-69cd66526c2a,37HZTU1IHXFW,94139314,,594,937705,1209163,37708,0,2184576,655372,0,2184576,0,327686
d381021e-4143-4deb-8c92-b99117367bd2,XDMATX96XMJI,26024871,,987,905419,2003593,8793,0,2917805,875341,0,2917805,0,437670
8732dfe2-5d5b-4ced-854d-6d281a0e57e7,06B0QA8II5ZY,82806451,,856,225282,2376156,600194,0,3201632,960489,0,3201632,0,480244
2e29363f-fb02-432f-9374-cf5efa7c62b0,PMYP878OUKEZ,89599835,,902,638662,1483008,902829,46371024,49395523,14818656,0,3024499,0,7409328
720ee9ad-146b-4089-a74b-e531bca6d53e,R6QHHGE55G3G,34490055,,816,73658,2123437,737561,0,2934656,880396,0,2934656,0,440198
cf85fa3f-e71f-4332-9db1-d975211621f2,RVPO6KCDC5KS,58550339,,515,995532,2158276,135234,0,3289042,986712,0,3289042,0,493356
54aaa88b-1b02-4480-8219-4087841c6f46,0WJ1FUIFPHHP,51705478,,663,601490,1733493,651291,0,2986274,895882,0,2986274,0,447941
ad866adc-f3e6-4903-beb2-b4d7fc13a5c5,A1HH4JY3R8K8,65789704,,769,847140,1072493,719615,0,2639248,791774,0,2639248,0,395887
a4939f9a-12a6-454f-a7eb-fca390d7e376,EN1MYOZ6KOP4,98970657,,393,321658,398256,934561,0,1654475,496342,0,1654475,0,248171
d91e6034-83a1-4290-8ace-fa08b76e3a7c,JWEWZLEWT96Q,90864806,,503,726218,758084,914564,0,2398866,719659,0,2398866,0,359829
78dd915b-973f-453f-88b4-ce2b31a650a9,XKWD4RX6V4CU,66167800,,277,915397,253592,504881,0,1673870,502161,0,1673870,0,251080
3d14bf01-6a07-490e-9c45-f68924aff667,PHJT528HDYKF,55396829,,909,793166,1667719,93206,0,2554091,766227,255409,2554091,0,383113
98f5b139-3b52-493c-af5a-557513cc92d3,X6QAHJIAZQSN,60490169,,594,641611,1993959,494335,0,3129905,938971,0,3129905,0,469485
df62b5b6-66f0-460b-9e29-c86b61e88984,BCC0OK9TMAGO,13780018,,594,2715,1028140,742737,0,1773592,532077,0,1773592,0,266038
8fd8e691-7ab0-4b3a-a57c-9ce9cc4b0cd4,WG1SNX3KPBTF,35070268,,938,576033,1161530,305519,0,2043082,612924,0,2043082,0,306462
31ea58e3-1717-4177-af31-50ab093c5a3e,7QAPK3GYANXX,48340727,,866,9131,1709812,816773,30415019,32950735,9885220,0,2535716,0,4942610
7431e7b2-f91b-43ea-a190-85c33f31c757,VWUO1CYDA0A8,29838824,,500,935680,1735986,526425,0,3198091,959427,0,3198091,0,479713
e2e3e6c7-4c12-4d48-ba52-db20e2179875,8B2MO6THOHF8,34975196,,814,967179,1855557,811516,0,3634252,1090275,0,3634252,0,545137
04444f15-66ad-49fe-81b6-9be22c2e1941,3G812DJ3DIE5,95613032,,555,426851,1693275,98131,0,2218257,665477,0,2218257,3000,332738
6b6dc2f5-620d-4e84-9097-07130b20b12c,XFV9Y1D66JXL,30071751,,154,19155,98863,222294,0,340312,102093,0,340312,0,51046
66034f19-0ec1-4f9d-b026-efdeb1c377f5,09LD8YIO7700,18283179,,100,592969,1897101,164253,0,2654323,796296,0,2654323,0,398148
2692cfd4-1ec8-4cf9-a8bf-e7502925ce2b,O9YBA4D0GH7I,16627234,,598,366319,161692,198074,0,726085,217825,0,726085,0,108912
02b463af-71ee-46b3-a379-f1836b45de02,VK2TO3HB7CFU,26445058,,935,246562,1485948,763624,0,2496134,748840,0,2496134,0,374420
dcaf002a-fb14-4426-b7eb-62bb783084a6,S26B5VV74Y5B,15725873,,886,866459,756365,834055,0,2456879,737063,0,2456879,0,368531
2502faf7-8b86-4291-a911-354ce3ed210f,ISUT9Q671TAF,16433550,,166,29809,1605509,807899,0,2443217,732965,0,2443217,0,366482
c5d5654e-5beb-4562-b051-b896ea30282a,OL050ZUDHQPI,69303880,,256,136510,872730,777207,0,1786447,535934,178644,1786447,0,267967
47e22f9a-f749-426d-9d0a-605aaa90a190,DMV2BF1MP763,32719772,,647,535887,292579,317414,0,1145880,343764,0,1145880,0,171882
63eb41a0-7111-453a-badb-7b34173819b8,5H70Z1K6YYJC,96648277,,201,217,2304289,927225,14503377,17735108,5320532,0,3231731,0,2660266
48095270-8336-44af-b8e3-6f3cf53a868d,UMDZSNFW8ST4,29184814,,945,922560,258108,925991,0,2106659,631997,0,2106659,0,315998
386d50c9-ac03-4907-bd35-760c6f7b222d,JZ9V1U5PZEJ8,74623358,,502,879662,2043062,488467,0,3411191,1023357,0,3411191,0,511678
89734645-c0dd-4c1f-bfef-23a800afa888,WWTA7UB432G7,31908519,,756,325112,307903,909346,0,1542361,462708,0,1542361,0,231354
a446d8d8-2c78-487f-82d8-e0d1992b4839,07JQY633QOEN,60131008,,683,433167,1551751,458996,0,2443914,733174,0,2443914,0,366587
da57d85b-9d41-47fa-9267-2de3abee339b,W9GS2IXKWZGN,64110651,,335,283260,2247696,603523,0,3134479,940343,0,3134479,0,470171
c03e677e-1cd2-4e21-8eec-354923facd7a,AX52O2DUCQTH,66585082,,168,756167,741120,439264,0,1936551,580965,0,1936551,0,290482
9b1dd218-dc6e-4504-be36-b8c24ae94e33,QO9MVMJ7G6B7,97191309,,971,180879,112155,671997,0,965031,289509,0,965031,0,144754
aa9b6d8c-1b0d-4d78-b295-574246b58459,A7IGHQFZINCT,52722078,,648,264111,1087397,613878,0,1965386,589615,0,1965386,0,294807
1d0a34b0-aa56-4fdf-9f9b-5490e44c3a5b,6N7OM31ZVXBL,41985122,,628,881037,1974376,995546,0,3850959,1155287,0,3850959,0,577643
6966e670-9db7-4cc8-82f8-cc9d767426e2,Y9YWAJVQI2XS,97089380,,354,439854,446360,353678,0,1239892,371967,0,1239892,0,185983
0a815bb4-561e-463e-85f4-09cd9f2c249e,0O4L2X1LWWN5,20038665,,647,965380,1907349,955683,0,3828412,1148523,0,3828412,0,574261
20f658ae-deff-49a9-b3aa-845b8f28b396,YLVRERDXPKJ4,50448032,,611,319691,296705,293831,28380380,29290607,8787182,2929060,910227,3000,4393591
6652df04-3ceb-490d-9dcf-836c1cff6664,CE5CTCOHHGKG,46192295,,831,960227,1948805,836174,0,3745206,1123561,0,3745206,0,561780
37230362-43dd-46de-acbf-6c50acb12944,K170OM12MHVI,70756963,,916,858450,1291081,316083,0,2465614,739684,0,2465614,0,369842
d3ac6af1-ed7b-4f70-b96f-542bfe3b375d,HFWYQPNKYURL,89532105,,315,807461,865110,25441,0,1698012,509403,0,1698012,0,254701
39c11d11-7cda-4af0-bb9f-efe7de5acbd0,DQVIQ6QF9FXD,96369090,,436,94297,1229626,234272,0,1558195,467458,0,1558195,0,233729
a1c0da66-8721-4728-9be4-a35f60200136,VBH6QBNRH9DY,20088051,,415,616307,2390558,304516,0,3311381,993414,0,3311381,0,496707
fba69b2b-194a-4d47-9dcb-4310f10f245f,06GLVON1365E,94544379,,513,824518,296931,31231,0,1152680,345804,0,1152680,0,172902
c2aecfa9-010f-4970-90ce-e91605f2e769,P548BGWMI69P,36964356,,312,604920,405563,594638,0,1605121,481536,0,1605121,0,240768
9f4093ec-6add-4618-a661-9958f6c4a58d,RKVU7VT0NLI8,77453051,,251,690436,1093584,914670,0,2698690,809607,0,2698690,0,404803
11147781-e126-4cdc-b4ae-9db71385143f,4FOOUH9R6XFW,66822161,,200,694257,1209833,507542,0,2411632,723489,0,2411632,0,361744
fcace69e-ab1e-4b17-abf7-22157796bbff,XOFDEQPJXI2N,28294313,,783,658555,651726,106564,0,1416845,425053,0,1416845,0,212526
a08f107c-6c8a-43ab-94b6-6aa476fe97dd,D1ZOL8204K9C,64509154,,736,43338,601516,521142,0,1165996,349798,0,1165996,0,174899
5e6ef93c-b1c1-4771-a2ab-8d4ec0ca7406,R3ZRPCMZ67OX,81745071,,734,341598,2170198,124450,16448470,19084716,5725414,0,2636246,0,2862707
1bcb484c-9d8a-47ea-9e10-13953ba8da28,KPOOF75T8TZX,81615737,,211,969549,1816171,739080,0,3524800,1057440,0,3524800,0,528720
421be067-cb87-4495-be42-9e82e57b4b11,HB0TLMYZ8XD6,93005552,,577,572227,2492529,949380,0,4014136,1204240,401413,4014136,0,602120
b612607d-7d91-4134-ad38-09c3a99f23df,53IYAR2R0D0T,17764192,,784,982039,1426639,930554,0,3339232,1001769,0,3339232,0,500884
c671facd-70cf-4877-b2de-82210d6e43da,ON34MA430UL1,48283978,,168,909618,544767,808809,0,2263194,678958,0,2263194,0,339479
4e2c3cd9-be90-426c-9a45-251059f38b39,SOE0PUCMFQ1D,34356918,,418,733803,987188,810384,0,2531375,759412,0,2531375,0,379706
12966cd9-3ee6-4e10-b20d-cfcdffacdcca,CMCSAD29EAX7,17809744,,326,924429,1824534,626083,0,3375046,1012513,0,3375046,0,506256
52416a73-d015-4e81-b5fb-138cb3a3b20f,2G34Y3JUOB1P,75032903,,449,781440,999544,253802,0,2034786,610435,0,2034786,0,305217
8f2f47dc-b4c3-418a-a4c7-347d22a9c5ec,7NOT8QNVTMW1,88656615,,349,805915,192019,268446,0,1266380,379914,0,1266380,0,189957
c135ad9d-67fc-43a4-8e53-8639b081f89a,7ZBB2D0REXTX,85662934,,107,753862,1705375,770740,0,3229977,968993,0,3229977,3000,484496
b2b5e13a-3726-46f4-b137-eced83b9b22e,O8GTFWF2GHOA,85465855,,681,482064,1345336,529639,0,2357039,707111,0,2357039,0,353555
b9619e53-693e-4fd6-9314-c22c2bc47aaf,VV6AOSJIBBQZ,48249494,,555,923151,813386,45185,0,1781722,534516,0,1781722,0,267258
6bb96c4a-717e-4419-87a4-06c54efd672e,2YP1VVRVZY1D,48633857,,747,523604,28957,544534,42368393,43465488,13039646,0,1097095,0,6519823
7a528d1a-252e-48e8-b189-14a684093ae8,N5ZTRN9I6V03,80821506,,621,706811,335255,668779,0,1710845,513253,0,1710845,0,256626
16e8fbf8-f4ac-4db4-b46e-9b06842ed9d3,Y4NHVAH7LJ7E,10599331,,417,626832,1751278,952139,0,3330249,999074,0,3330249,0,499537
47dad4b1-9123-4e10-96c3-8ae4e4f14107,WQ3NLS4S2UIK,90402222,,219,263641,1435973,857400,0,2557014,767104,0,2557014,0,383552
076bdd8d-0f71-4f78-a73f-4d8817eb6e4b,8UDMWXRM1H7P,57385089,,690,343207,896407,403524,0,1643138,492941,164313,1643138,0,246470
5bbd05c5-f5a0-4a88-906b-9473b435766f,P1MC5P5KRLLE,61995448,,512,734782,1391979,20657,0,2147418,644225,0,2147418,0,322112
904b59ce-470e-4cdb-858c-b0af0fc2c58d,UG1K0OUKKMLS,29269227,,855,284779,798706,454742,0,1538227,461468,0,1538227,0,230734
84e8415e-92aa-4bb0-8b23-a935b502de42,28F64SEYA82J,85329471,,894,683017,1380236,960128,0,3023381,907014,0,3023381,0,453507
bde7abc8-f0a0-4dde-9e35-d5324a3ee5c1,2ZPXR6WZD9R0,95054074,,649,748352,606952,745088,0,2100392,630117,0,2100392,0,315058
1b23785d-c59d-4b53-a5e8-3054f0d40b04,S2IOAOJE4V1U,68522168,,941,130390,1411461,182567,0,1724418,517325,0,1724418,0,258662
014b4136-84f8-42e6-9e84-482e5e109e3b,9CNGOIAVSJ27,69369684,,805,507301,2369607,894396,0,3771304,1131391,0,3771304,0,565695
2e1ec6c0-60d7-4e12-b404-0c1a6a6d89a9,FYE3F8RMUL5O,26319144,,635,900296,817164,20083,0,1737543,521262,0,1737543,0,260631
1c30cbb9-32fd-4b0e-84bb-53fb6ff42ebe,HL8ZGJQ86OSS,23015405,,893,421457,1500323,932499,41900920,44755199,13426559,0,2854279,0,6713279
3ece941f-c6d9-447c-8bc9-2f1bd552ee73,WYZ67ZLS55ZF,38661479,,304,632405,1582825,251356,0,2466586,739975,0,2466586,0,369987
0e1fd86e-64e7-4e39-88af-4f896d40f9e2,JWQNVF2YEMEK,89835409,,856,308540,1844561,240937,0,2394038,718211,0,2394038,0,359105
01e06b63-817b-4d00-94c3-c2a7813c3913,EMBUW7PTQEWM,18225641,,661,384664,1384643,711416,0,2480723,744216,0,2480723,0,372108
f76e5ff1-1ec5-4a24-a06d-8c9f45e361ea,NP7VJU440F54,29500121,,272,839385,1763935,942981,0,3546301,1063890,0,3546301,0,531945
9f4d6fad-adf5-407e-985c-39cfdb3829df,D5AD5K2UGTQG,29630501,,752,423536,2308831,950525,0,3682892,1104867,0,3682892,0,552433
b54b5f17-8978-4145-b57e-30f4176ed148,7M0ZS36XXIMB,43645441,,135,513000,211883,240635,0,965518,289655,96551,965518,3000,144827
77610a36-ffef-46a4-ae0b-1786f29e1b8a,4TMU1W2NFVLK,58036000,,481,211556,1416311,573768,0,2201635,660490,0,2201635,0,330245
1ff3f382-e468-4d46-a2f6-caff33976e34,SC2EULQ7B71G,31201912,,405,504985,2201679,765412,0,3472076,1041622,0,3472076,0,520811
de8d2cd3-0eea-42dd-91db-063a1f589f62,C4IROWKLZS4X,19870122,,275,26226,2260215,674260,0,2960701,888210,0,2960701,0,444105
4049a73f-c464-46d6-b5a7-e3b49a138f60,5R4NKF7OMRT8,49009097,,120,193786,2123111,461485,0,2778382,833514,0,2778382,0,416757
f84553fd-a818-4662-b4b7-cdf24a23b7b4,Y4TQ1KKN34UQ,55084444,,613,128932,666573,951557,0,1747062,524118,0,1747062,0,262059
5d2f3747-e283-4f56-9400-10f56e897580,4C13LIB3UODE,60495314,,510,68315,2377482,86959,19748354,22281110,6684333,0,2532756,0,3342166
f1675b0e-6a23-4af3-847f-5a192d0c649f,88MXPG2DJ6CF,73198855,,531,119915,1708489,942946,0,2771350,831405,0,2771350,0,415702
ba763405-5d2c-44de-8369-9115d2eeb680,I0TOZZUZFNXB,32379856,,709,70664,1912970,203376,0,2187010,656103,0,2187010,0,328051
2c764818-152c-4441-aa27-0cf18bb68e89,3CNB779EELC1,55767254,,269,25572,2224288,913214,0,3163074,948922,0,3163074,0,474461
9d566f1b-54d8-4b51-99a7-10b2401d5e6c,14G9L1V9PVLV,32062776,,131,893733,1522775,990437,0,3406945,1022083,0,3406945,0,511041
bc7c0b11-5c6e-4002-87c4-35e7c2b434ab,RUCF54EBPO7E,36483899,,415,440568,1945339,471503,0,2857410,857223,0,2857410,0,428611
4ebea41a-e9f9-459b-a8e1-7aac38faf266,I07U16KHSIL4,68013586,,308,191395,2077790,257572,0,2526757,758027,0,2526757,0,379013
d7aeab21-3e2b-434d-b029-7cc8744ae123,XVN3BJKI31J8,30114989,,287,257066,299618,555964,0,1112648,333794,0,1112648,0,166897
fae9aaba-0dc2-4141-95bd-1899a1d028a4,GT0EWZ9I0G64,94503735,,355,716397,332499,749822,0,1798718,539615,179871,1798718,0,269807
c5103902-2a61-41be-8df0-9870bed166c6,WQ4EIEKU66AJ,90722286,,770,102729,1196120,451044,0,1749893,524967,0,1749893,0,262483
21f1ba75-5983-44e2-8cc3-5bd3bfbe094c,82S8UGXPY8VI,39708449,,734,557939,1656297,412485,0,2626721,788016,0,2626721,0,394008
15688745-029c-4d9f-af13-e10f10b8477e,EQY94SLWDVH5,34784433,,978,295310,2199797,729364,0,3224471,967341,0,3224471,0,483670
8f17d48f-eeec-40aa-9a99-b5276898ccab,OJCQGFO2CS5Y,13563920,,243,649932,1534036,414958,32024214,34623140,10386942,0,2598926,0,5193471
b73ff7f9-b435-423c-80ad-3c3b6279bb0e,3E1CD64MXK0A,87140428,,953,319320,2355896,879088,0,3554304,1066291,0,3554304,0,533145
