voter_id,riding_id,first_name,middle_name,last_name,birth_date,gender,street_number,street_name,unit_number,city,province_id,post_code,email_address,phone_number,vote_cast
788eb768-841c-4a79-a4f9-ef6c0cd0da95,47002,Zara,Sanders,Henry,1968-03-10,2,4665,Victoria Road,301O,Lac-Brome,12,E3O 2D5,xzerusp4e8e8qxmg@skdprojects.net,346-920-2321,false
e678721b-ad1c-463f-a361-709251b861b4,24045,Ellis,,Kennedy,1997-05-26,1,4876,Church Street,,Niagara Falls,9,P1V 4Q5,jmtppd8ajkvwwtvb@skdprojects.net,976-486-8758,false
3441c54b-3640-44fd-99a3-16f86bf5858a,12007,Rosie,,Bryant,1926-04-02,2,3824,The Avenue,,Milton,3,D7K 1L5,jmtppd8ajkvwwtvb@skdprojects.net,651-137-3318,false
361fd3d7-e894-4b8d-b1e4-a41548b06ace,12004,Freddie,,Owens,1994-06-12,3,8804,High Street,,Sudbury,6,A6K 1V9,jmtppd8ajkvwwtvb@skdprojects.net,294-988-3071,false
6552daeb-37a5-494f-937b-62579e20fad3,10006,Rebecca,,Stewart,1994-01-06,2,1029,Green Lane,Q,Kitchener,11,E9T 9O0,jgn3ccgkexbjzdgn@skdprojects.net,499-083-8488,false
23c1db02-6187-4178-affa-8967892bb6f0,35039,Arlo,,Anderson,1995-10-08,1,2989,Anyhow Lane,,Brandon,11,L4W 3J4,jgn3ccgkexbjzdgn@skdprojects.net,639-878-4755,false
3ff9d4e4-6b4a-4e05-ba92-4da9a12d28a6,24010,Summer,Carter,Gonzales,1985-09-24,2,1445,Queensway,,St. Albert,12,Y0P 5F1,jgn3ccgkexbjzdgn@skdprojects.net,617-757-4640,false
00a4a695-8290-44c4-b8bb-848331957731,35117,Elijah,,Lopez,1947-07-24,1,2384,Park Road,,New Westminster,12,C4J 6Z5,abatvrmdz1lsztzv@skdprojects.net,097-786-6580,false
a0ba1e72-7379-4399-a3f0-791a418ee9a8,24035,Bonnie,,Mendoza,1994-07-29,3,8993,North Road,4Z7D2,Shawinigan,8,L4T 9K5,abatvrmdz1lsztzv@skdprojects.net,861-112-6091,false
02463deb-a47f-414e-9a9c-7633e3cfd021,35106,Arran,,Miller,1970-06-14,1,1619,Evergreen Terrace,,New Westminster,1,P9X 9H7,jmtppd8ajkvwwtvb@skdprojects.net,552-071-5063,false
7939a246-9212-4f5b-b303-8a59ad0d087f,13010,Abbie,,Harrison,1987-04-25,2,382,Psycho Path,,Vancouver,6,T7T 2P7,abatvrmdz1lsztzv@skdprojects.net,442-222-0313,false
b0bde64c-c8e6-42b9-b64e-3b9d978719da,35008,Daniel,,Hayes,1953-12-12,1,624,Anyhow Lane,,Chilliwack,4,J8A 5L1,fa8xc3apih2eamj1@skdprojects.net,133-885-1168,false
9cd357e6-59fb-45c1-98d0-7b9abd52ca91,24076,Layla,Olson,Cruz,1943-08-04,2,5508,York Road,46OM8,Repentigny,5,Z2E 4G2,xzerusp4e8e8qxmg@skdprojects.net,307-995-8664,false
cf88c732-7813-44c6-84fa-cf960605ec5d,11004,Mason,,Fisher,1987-04-13,3,5607,The Grove,,Rouyn-Noranda,7,J0X 9A9,abatvrmdz1lsztzv@skdprojects.net,255-306-0335,false
e402a769-8021-414e-8dd1-48e74192e65c,24039,Iona,,Freeman,1975-01-20,2,9557,Chicken Dinner Road,,Belleville,1,V8Q 7J9,xzerusp4e8e8qxmg@skdprojects.net,945-394-1320,false
0cada688-d92c-409a-abee-4c2806d0ec1e,35113,Tommy,,Campbell,1957-05-06,1,8630,Alcohol Mary Road,,Saint John,2,W7R 4Y8,fa8xc3apih2eamj1@skdprojects.net,939-458-3852,false
595a2ca5-dd78-4131-99a4-ff92db45aeb7,35111,Robyn,,Jimenez,1940-02-04,2,2948,Park Avenue,L5,St. John's,4,N1I 6L8,xzerusp4e8e8qxmg@skdprojects.net,137-797-5760,false
7ae15174-e7bb-431f-8acf-d4e137afd6a9,48032,Luke,,Freeman,2001-10-31,1,4126,The Drive,,Rouyn-Noranda,12,Z9X 6L6,abatvrmdz1lsztzv@skdprojects.net,073-101-6491,false
fa548c9b-33b2-48cc-84ba-49bc0aadf92f,35029,Abigail,Webb,Nelson,1938-11-05,3,6927,Broadway,,Saguenay,2,Y4W 3P1,fa8xc3apih2eamj1@skdprojects.net,474-143-8809,false
82b29d11-c7ef-49b4-b7c5-84ed7f9cb10a,24010,Max,,Graham,1968-08-24,1,281,This Aint It Road,,Port Coquitlam,12,C8O 0M7,abatvrmdz1lsztzv@skdprojects.net,197-210-5768,false
05de2181-24c6-4a73-9d0f-e51facaed18a,59013,Phoebe,,Watson,1941-12-11,2,3974,Squeezepenny Lane,X,Kawartha Lakes,1,A8Y 5B8,xzerusp4e8e8qxmg@skdprojects.net,269-107-8162,false
bbb0064d-40ef-4f67-b431-6c926c963a8e,35028,Alexander,,Washington,2001-09-03,1,5492,Stub Toe Lane,,Cornwall,13,D2Q 0U2,jgn3ccgkexbjzdgn@skdprojects.net,714-903-0588,false
837579d0-3315-4110-9103-2dff4ca426e9,35005,Jessica,,Wilson,1967-08-14,2,9495,Park Lane,,Langley,4,T6I 6K2,fa8xc3apih2eamj1@skdprojects.net,094-281-1110,false
cb677e37-ce13-4d7c-96a6-407f5f274ca0,46002,Michael,,Richardson,1942-12-03,3,2173,Puddin Ridge Road,,Vernon,2,R0L 0H0,jgn3ccgkexbjzdgn@skdprojects.net,526-144-7020,false
156ea7bb-0046-4a87-852e-73bcde8577c7,24001,Maya,Hamilton,Kim,1927-12-21,2,2596,Zzyzx Road,"",Edmonton,3,Y6H 7U4,xzerusp4e8e8qxmg@skdprojects.net,857-581-6075,false
7e2005f0-8f3f-465a-b76a-a7c2ee2e180d,13002,Matthew,,Harris,1951-05-01,1,7582,Grange Road,,Quebec City,1,F8W 3U5,abatvrmdz1lsztzv@skdprojects.net,366-489-5776,false
47758f4a-a1a2-4863-b01e-ae1d7dc03614,48011,Aria,,Richardson,1932-11-07,2,106,South Street,,Oshawa,9,R2Z 2L4,jmtppd8ajkvwwtvb@skdprojects.net,128-349-7412,false
659e8e91-7163-4fc9-ad16-fccbb4e85b8c,10001,Hunter,,Reed,1969-01-08,1,7382,Broadway,,New Tecumseth,11,E1O 4P9,xzerusp4e8e8qxmg@skdprojects.net,924-862-6594,false
69fef050-e27b-475a-aede-5a44fff757ad,24047,Ellie,,Lee,1972-12-24,3,777,This Street,4,Levis,11,D0I 6S3,fa8xc3apih2eamj1@skdprojects.net,611-648-9958,false
20f81d2c-61df-4b16-8857-0825be2367ca,24064,Arthur,,Ruiz,1992-11-29,1,3289,Park Lane,,Montreal,11,G1S 5E2,xzerusp4e8e8qxmg@skdprojects.net,805-203-1181,false
9c1185f4-fd62-43b4-bed8-cc6f452edde2,48007,Ellie,Cook,Coleman,1926-06-11,2,7973,Puddin Ridge Road,,St. Albert,8,X4G 9Q2,abatvrmdz1lsztzv@skdprojects.net,486-501-5786,false
08640d71-7696-4b01-9c7d-0b14f52fa768,24065,Caleb,,Nelson,1953-10-16,1,6879,Broadway,,New Tecumseth,9,A9G 0R4,jmtppd8ajkvwwtvb@skdprojects.net,984-886-0646,false
eb69b5af-4bf1-45b6-8477-a532edd33145,24072,Mila,,Burns,1963-08-09,2,1459,Farfrompoopen Road,2,Grande Prairie,3,I9G 4N7,jmtppd8ajkvwwtvb@skdprojects.net,623-633-9299,false
2e0874a7-1854-4541-bad7-47cccb79275b,47006,Elliot,,Kelly,2001-12-08,3,1440,Hanky Panky Street,,Port Coquitlam,5,B2N 5X5,jgn3ccgkexbjzdgn@skdprojects.net,575-265-4701,false
078c1aca-7839-48ac-b06b-b02e0e06b7c4,24021,Lexi,,Murphy,2003-05-20,2,432,Albert Road,,Milton,6,H3T 5U3,jmtppd8ajkvwwtvb@skdprojects.net,722-066-0229,false
23c0dee7-4cb3-4fd1-8dc4-cf6a1b7e73c6,35077,Oscar,,Bryant,1961-12-16,1,7270,Road to Nowhere,,Chilliwack,2,J4R 4G9,abatvrmdz1lsztzv@skdprojects.net,581-805-5370,false
7962f05c-2ba1-4a2b-8160-7a78bac2d891,48012,Harley,Johnson,Wagner,1954-10-13,2,9811,West Street,7O07,Woodstock,2,A4I 4D4,jgn3ccgkexbjzdgn@skdprojects.net,919-996-8762,false
a135ed72-354f-41cc-ae85-582ec1702d5f,35074,Isaac,,Bryant,1994-04-29,1,3802,Chester Road,,Coquitlam,1,X5K 8C8,abatvrmdz1lsztzv@skdprojects.net,141-395-7609,false
8c8f9674-97bd-47d9-82c3-6c566dd6db40,24033,Chloe,,Campbell,1984-11-23,3,4422,Hanky Panky Street,,Saint-Hyacinthe,9,U2S 0D0,fa8xc3apih2eamj1@skdprojects.net,038-299-3336,false
b6d49b76-e22d-4ca1-8d34-7ebce76f3674,11002,Sonny,,Cruz,1933-12-04,1,9697,Little Smokies Lane,,Cape Breton,7,E4T 0Y5,abatvrmdz1lsztzv@skdprojects.net,193-488-9673,false
2a8a9d96-d41c-453a-85cf-cba8d8eb806e,46011,Holly,,Gomez,1994-04-27,2,4779,Zzyzx Road,"",Bradford West Gwillimbury,2,B9M 9C8,jgn3ccgkexbjzdgn@skdprojects.net,535-333-0181,false
96f12e8a-6a6b-482e-9840-d12b1eb130a1,12004,Cameron,,Butler,1951-07-07,1,2793,Chester Road,,Repentigny,13,D2L 5L9,xzerusp4e8e8qxmg@skdprojects.net,570-311-4585,false
34f25029-114d-4fd5-807a-d5ce94e795de,35055,Rose,Wilson,Russell,1935-03-19,2,1491,Kings Road,,Saint-Eustache,12,N8L 5W4,abatvrmdz1lsztzv@skdprojects.net,675-594-4731,false
a0683a0d-503b-40c7-93a6-9b981db35c3e,35074,Jack,,Nelson,1953-03-17,3,5570,Error Place,,Pickering,10,E9E 9H8,xzerusp4e8e8qxmg@skdprojects.net,510-363-9101,false
41c77aa5-44ad-403d-8ec1-23750b6db315,35064,Myla,,Harris,1989-04-30,2,1687,New Road,TLX,Cape Breton,8,W9A 5F3,xzerusp4e8e8qxmg@skdprojects.net,914-442-4900,false
bfddf678-b628-4f56-9116-3152f34c54f5,24003,Arlo,,Torres,1986-02-19,1,8409,Avenue Road,,Longueuil,4,A1V 2Y2,jgn3ccgkexbjzdgn@skdprojects.net,978-218-9348,false
420a6b6d-2406-49a0-85f3-394d26d96375,35116,Faith,,Anderson,1967-10-29,2,3372,That Street,,Levis,5,Y9Z 4M5,xzerusp4e8e8qxmg@skdprojects.net,129-914-6296,false
dc7c2f0e-3098-4292-ba10-40476bc9dc82,59013,Frankie,,Gutierrez,1935-07-25,1,8786,Church Road,,Victoriaville,10,G8A 8H3,xzerusp4e8e8qxmg@skdprojects.net,609-877-6624,false
f2cbc3d3-c0c3-46fd-abd4-c18a338c20f0,24014,Ayda,Powell,Washington,1923-03-30,3,5443,Squeezepenny Lane,MNG,St. Catharines,6,F2K 8U4,jgn3ccgkexbjzdgn@skdprojects.net,684-589-5939,false
c14c09d4-df05-437b-a27c-2a526a83ef5d,59013,Sonny,,Mitchell,2001-03-12,1,9394,Park Avenue,,Saint-Jerome,7,R2N 0J9,xzerusp4e8e8qxmg@skdprojects.net,751-005-2087,false
baaa80d0-0898-4e2c-8068-fc0bb92c1dd4,13003,Myla,,Hayes,2003-04-03,2,8953,George Street,,London,6,N6J 2F6,xzerusp4e8e8qxmg@skdprojects.net,385-866-6909,false
e5c28e9d-037f-4e04-88c7-ddea485f80b5,35110,Freddie,,Gibson,1936-07-02,1,2192,Green Lane,,Langford Station,11,T8V 9L2,fa8xc3apih2eamj1@skdprojects.net,367-252-9739,false
7622edf2-d137-4258-95f1-344946645675,46014,Ella,,Young,1952-05-14,2,2121,Grove Road,MH4,Aurora,10,A7D 2V9,jmtppd8ajkvwwtvb@skdprojects.net,211-857-0563,false
acddb768-c8a4-4acc-a8db-f341ada69ff3,59026,Joseph,,Evans,1940-07-08,3,647,Frying Pan Road,,Maple Ridge,9,G3R 2R5,fa8xc3apih2eamj1@skdprojects.net,244-502-0058,false
efcfc676-27eb-4017-82f7-97a7d98d5845,48016,Katie,Castillo,Miller,1954-04-16,2,6986,The Other Street,,Saint-Jerome,8,O4E 5U5,fa8xc3apih2eamj1@skdprojects.net,391-390-1389,false
0493ac42-b191-4f0a-bdc7-0617030ef7c1,24068,Rory,,McDonald,1946-04-27,1,3753,Pillow Talk Court,,Halifax,2,H2E 1C8,xzerusp4e8e8qxmg@skdprojects.net,443-095-4183,false
a70fd196-f818-46fe-9d22-f91a04e3576d,35117,Maya,,Hill,1985-12-07,2,4358,Buttertubs Drive,"",St. Albert,12,T1M 4X9,fa8xc3apih2eamj1@skdprojects.net,913-717-2656,false
ec2dd6f2-9b9d-43dd-82ce-d3cc2c7c739a,24004,Mason,,Fisher,1943-04-22,1,2528,The Avenue,,Cape Breton,10,K3L 6X6,jgn3ccgkexbjzdgn@skdprojects.net,932-401-0195,false
52737f95-5d8c-45cf-8e56-1f133271d868,59015,Holly,,Taylor,1944-08-08,3,3824,Squeezepenny Lane,,Whitby,11,B3R 3I6,fa8xc3apih2eamj1@skdprojects.net,779-036-4021,false
afdcfbc7-a97b-4b58-96e8-beec5fc83509,24009,Harris,,Bryant,1931-03-07,1,6314,South Street,,Timmins,5,C0Y 0W7,abatvrmdz1lsztzv@skdprojects.net,012-185-9565,false
ae58b6d3-38e1-4191-b9af-2081797f223c,24030,Imogen,King,Gomez,1992-08-05,2,807,Chicken Dinner Road,ZM,Oakville,13,Q7J 7N3,fa8xc3apih2eamj1@skdprojects.net,635-530-1336,false
726145a3-a1f5-497d-bfc6-4b549ed90562,11004,Finn,,Marshall,1988-05-31,1,9256,The Grove,,Ajax,2,R5K 3N8,jmtppd8ajkvwwtvb@skdprojects.net,234-876-4481,false
73158e3b-0fbd-4962-8c3c-25991260139d,35068,Emma,,Gonzalez,1997-12-06,2,6525,Kingsway,,Chateauguay,2,W5H 0T4,abatvrmdz1lsztzv@skdprojects.net,569-938-2585,false
c5743518-949f-4bf2-a1d6-83c5f8256025,48028,Oscar,,Hill,1946-09-06,3,6397,Psycho Path,,Georgina,1,Q2J 8P1,xzerusp4e8e8qxmg@skdprojects.net,691-618-0302,false
09079321-196f-4543-b1fc-ae09277b8e8c,24062,Zara,,Jimenez,1986-02-26,2,8361,Ha Ha Creek Road,89XB,Langley,3,S5E 4X0,abatvrmdz1lsztzv@skdprojects.net,513-587-6696,false
c596fa0c-2de7-469e-ae31-6f6d56a63215,48022,Elijah,,Bailey,1972-04-19,1,6160,Anyhow Lane,,Montreal,2,N8W 2T5,jmtppd8ajkvwwtvb@skdprojects.net,459-386-7266,false
885ae369-5e10-45b5-b581-b583c2dbbc05,35104,Emily,Bailey,Jones,1996-11-16,2,7050,North Road,,Rimouski,4,L9V 2T6,abatvrmdz1lsztzv@skdprojects.net,864-533-7861,false
c031e145-1dcc-4efe-99bd-f3d876db7a87,35010,Dylan,,Hill,1964-03-26,1,1178,Chicken Dinner Road,,Mississauga,8,Q8B 7C1,abatvrmdz1lsztzv@skdprojects.net,785-597-1715,false
bc0195a7-c7c5-464a-b933-1463a0fa3f3c,35047,Florence,,Hughes,1950-11-30,3,5960,Mill Lane,D,Sudbury,7,Y1M 4I3,fa8xc3apih2eamj1@skdprojects.net,921-746-2660,false
8ceda196-b14c-44fa-b976-f695004a7f0d,35037,Murray,,Allen,1947-07-21,1,6578,Main Road,,Saint-Hyacinthe,1,C5K 2A5,jmtppd8ajkvwwtvb@skdprojects.net,338-638-1168,false
7c94b135-ba0a-4810-a9b6-7966deb8d29e,59033,Charlotte,,Collins,1972-02-17,2,8864,Weiner Cutoff Road,,Waterloo,12,D5I 9S7,jmtppd8ajkvwwtvb@skdprojects.net,830-471-8166,false
8005db0d-b551-4131-93c3-84415818f9de,35121,Cody,,West,1926-12-17,1,8382,The Green,,Victoria,2,J5E 4T0,xzerusp4e8e8qxmg@skdprojects.net,030-579-3185,false
c4a5e630-05fc-4330-be5a-36a923c1ed1e,48001,Grace,Marshall,Nguyen,1963-07-10,2,4655,London Road,R9,Campbell River,12,V7I 3F6,abatvrmdz1lsztzv@skdprojects.net,651-673-7125,false
3654b629-dcbe-468c-9cd8-1510af56d13e,35012,Jack,,Hamilton,1979-10-14,3,9409,St. John Road,,Newmarket,2,W2R 6X6,fa8xc3apih2eamj1@skdprojects.net,819-060-0874,false
43984d4e-4dc2-4ea3-8bb0-8cc3520542f1,13001,Zara,,Jordan,2001-05-13,2,7426,Mill Road,,Coquitlam,10,K1G 0F1,abatvrmdz1lsztzv@skdprojects.net,062-302-3865,false
4b5a175c-be73-481a-8915-d4e9557aa57b,35048,Jackson,,Diaz,1944-04-24,1,9335,Duh Drive,,Saint-Eustache,5,T0V 3G8,fa8xc3apih2eamj1@skdprojects.net,113-920-7098,false
70b61228-084c-4fcc-9afa-3cf0df9ae978,46008,Sophie,,Simmons,1971-04-26,2,8414,King Street,"",North Vancouver,12,T1Y 0C5,fa8xc3apih2eamj1@skdprojects.net,970-606-3420,false
7378379e-9160-4849-ac17-797f015e022c,11003,Isaac,,Rogers,1987-08-05,1,82,Green Lane,,Wood Buffalo,4,G9L 4C4,jmtppd8ajkvwwtvb@skdprojects.net,824-854-4804,false
415aecf8-9fc8-4549-bf4f-4eee20a362ec,48023,Rebecca,Smith,Hayes,1963-08-04,3,2312,Bad Route Road,,Red Deer,5,I9A 2C2,fa8xc3apih2eamj1@skdprojects.net,478-692-1091,false
8d17a5b9-c2de-4d16-9da8-417751ac8c3c,24011,Arlo,,Baker,2001-02-12,1,212,Zzyzx Road,,Blainville,3,S0F 1Y6,jmtppd8ajkvwwtvb@skdprojects.net,887-940-0165,false
099d2adc-9b83-4144-8d2f-b942b9d2c9e5,35072,Rosa,,Stewart,1974-10-06,2,3479,Zzyzx Road,7D81,Clarington,5,J1V 9Z5,xzerusp4e8e8qxmg@skdprojects.net,154-210-2058,false
9d5eed9c-410a-4538-aa32-d2684da81a4d,35005,Theodore,,Porter,1959-07-20,1,7642,Bad Route Road,,Regina,10,Y6S 3N7,xzerusp4e8e8qxmg@skdprojects.net,533-869-6088,false
2be07e48-cb2a-469f-8124-f0e960f754bc,10005,Hallie,,Griffin,1940-01-15,2,8121,English Muffin Way,,Georgina,9,J6E 6Y7,abatvrmdz1lsztzv@skdprojects.net,286-851-3646,false
1a846bf5-501e-4247-bc21-be25abb52777,24055,Joshua,,Wells,1934-12-24,3,910,Kings Road,,Levis,11,A1N 4L5,fa8xc3apih2eamj1@skdprojects.net,962-147-6956,false
a98a4522-8369-4c6c-ad35-166a46159db9,24043,Ellie,Gordon,Alvarez,1961-11-29,2,1229,Error Place,20JT6,Repentigny,7,E2R 6R1,jgn3ccgkexbjzdgn@skdprojects.net,804-027-7662,false
863ffb10-7ae8-42f9-b0b5-c631e80c6196,35109,Oscar,,McDonald,1978-08-08,1,4857,Ragged Ass Road,,Nanaimo,2,Z9W 7H1,abatvrmdz1lsztzv@skdprojects.net,236-368-7205,false
4bfc39ad-570a-4e38-bcf9-75db07abf015,48022,Chloe,,Olson,1926-12-22,2,226,Chicken Dinner Road,,Maple Ridge,9,C9U 9Z0,abatvrmdz1lsztzv@skdprojects.net,316-665-7246,false
ea740a61-eb05-4a07-82e6-6e582e4f3376,35121,Fraser,,Miller,1951-10-23,1,2743,One Fun Place,,Saint-Eustache,9,O9K 1C2,fa8xc3apih2eamj1@skdprojects.net,322-545-3200,false
df7ced52-6fbd-4658-98b5-cd03cc2f4748,47008,Emilia,,Reed,1982-09-06,3,6003,Frying Pan Road,"",Burnaby,13,B0V 4H5,jmtppd8ajkvwwtvb@skdprojects.net,140-664-2191,false
f5fb7c13-d801-4a45-a751-5278104495e0,35102,Callan,,Hill,1967-09-30,1,7133,Queen Street,,Welland,4,L1K 3T6,jmtppd8ajkvwwtvb@skdprojects.net,230-863-7986,false
3e13699d-fc14-48b3-86f5-1c27f9a1abd6,11002,Mila,Reyes,Ortiz,1949-12-04,2,1019,Tater Peeler Road,,Brossard,13,E5J 7A7,abatvrmdz1lsztzv@skdprojects.net,878-394-1957,false
e68798d5-dc55-4383-b97e-a27e34ec7ccf,59002,Angus,,Cook,1937-04-22,1,5021,King Street,,Quinte West,4,S7Q 0L4,xzerusp4e8e8qxmg@skdprojects.net,873-509-9909,false
0aa4aaf7-f6e6-4c29-999b-3b31b0dd2a0c,35078,Ruby,,Wallace,1933-03-25,2,6642,Weiner Cutoff Road,"",Saguenay,7,P1R 7W0,abatvrmdz1lsztzv@skdprojects.net,363-243-6122,false
7fc7ff37-d7db-4b94-8726-c96aef11d505,12006,Ryan,,Hayes,1927-12-29,3,7189,Alexander Road,,Montreal,2,X2L 7B5,fa8xc3apih2eamj1@skdprojects.net,423-050-9101,false
8fbb33d0-f167-4762-9e15-0d7183f4cbc2,24033,Hannah,,Gomez,1956-07-09,2,5592,London Road,,Brant,6,C0N 8N0,fa8xc3apih2eamj1@skdprojects.net,039-726-9607,false
ebd5e9e0-b5f8-4365-9fff-b771d2dd55df,24017,Robbie,,Lewis,1990-01-15,1,6536,That Street,,Sudbury,2,J9I 1B7,jgn3ccgkexbjzdgn@skdprojects.net,941-437-4351,false
a2596de8-2df9-4737-9e36-a9b42bace3cf,35036,Olivia,Flores,Bennett,1925-05-08,2,1315,100 Year Party Court,M3Y,Brossard,5,S1N 6U5,abatvrmdz1lsztzv@skdprojects.net,951-550-5424,false
72837283-b41a-4dd8-9abe-d426a560ed64,24016,Mason,,Simpson,1985-11-10,1,2227,Church Street,,Whitby,4,N4S 6H9,jgn3ccgkexbjzdgn@skdprojects.net,948-394-7685,false
8f7940fb-12dc-4b68-878a-b76f8f3582f4,47010,Amelia,,Gordon,2002-06-25,3,4864,Buttertubs Drive,,Saanich,9,L4D 4F9,xzerusp4e8e8qxmg@skdprojects.net,055-080-2631,false
115b9f35-7425-40c2-9ac1-2fc4185525a4,10004,Mason,,Crawford,1998-01-04,1,5536,Roast Meat Hill Road,,West Vancouver,13,G7N 9S0,abatvrmdz1lsztzv@skdprojects.net,496-873-4930,false
5835a1c1-6fd6-42fb-9bfc-ed07823cf80e,24023,Eilidh,,Ruiz,1993-12-26,2,7490,Old Trash Pile Road,VL5Y,Drummondville,7,A1W 4T0,abatvrmdz1lsztzv@skdprojects.net,327-982-0411,false
4fe4d5c8-9cb2-408b-a597-454838737a8a,35101,Callan,,Burns,1985-02-21,1,4057,Tupac Lane,,Repentigny,9,C8X 0B0,jgn3ccgkexbjzdgn@skdprojects.net,838-441-5484,false
0afe3a18-e504-4bdb-83bd-0d07af1070ed,24042,Aurora,Griffin,Mason,1989-08-03,2,8840,York Road,,Spruce Grove,3,R2S 4J6,fa8xc3apih2eamj1@skdprojects.net,478-677-4063,false
b5e241ad-5f05-4398-84cc-035b011df683,24036,Joseph,,Rodriguez,1930-06-17,3,7537,London Road,,Charlottetown,2,W1L 2H7,xzerusp4e8e8qxmg@skdprojects.net,939-558-7467,false
1d3e2675-dbbb-4b4b-91b2-abc19e288c4e,35109,Quinn,,Richardson,1971-11-15,2,2970,Little Smokies Lane,T7L,Saguenay,8,N5R 1W6,jgn3ccgkexbjzdgn@skdprojects.net,689-655-4523,false
b36e0dba-5ca2-428e-99f5-fa8411875fe9,48031,Jaxon,,Brown,1968-03-22,1,2996,Mill Lane,,Port Coquitlam,1,C0M 8J6,abatvrmdz1lsztzv@skdprojects.net,707-708-3393,false
1cdefcbf-de88-46da-b85e-b02af2967acb,35089,Eden,,Cooper,1955-07-08,2,4879,Mill Lane,,Mirabel,4,G3I 3N2,jmtppd8ajkvwwtvb@skdprojects.net,722-742-2610,false
57e34bbe-375d-4e15-86b1-417eb9843eff,35012,Jackson,,Foster,1970-08-06,1,6042,Ha Ha Creek Road,,Moncton,5,C2B 5D0,jgn3ccgkexbjzdgn@skdprojects.net,897-224-1015,false
bff8b26a-1695-4f0b-a49c-ec89241824d4,59039,Zara,Price,Graham,1928-07-19,3,7844,North Road,"",Saint John,12,Y7D 8G1,fa8xc3apih2eamj1@skdprojects.net,545-875-4708,false
0c38a53c-b267-4dce-878a-950d874f481f,48015,Cody,,Adams,1995-07-29,1,5514,Tupac Lane,,Oakville,5,F7Z 6L6,abatvrmdz1lsztzv@skdprojects.net,018-348-5608,false
d66083ca-21e3-44dc-ab3e-e12eca3fbe20,24039,Elsie,,Powell,2002-12-18,2,2665,St. John Road,,Vaughan,7,B6Q 3J6,jmtppd8ajkvwwtvb@skdprojects.net,783-558-1471,false
fbc8a9b1-576e-47cc-b768-29bf1fd8cf41,11002,Jaxon,,Burns,1943-10-15,1,1618,Chester Road,,Charlottetown,11,C3A 8Y4,xzerusp4e8e8qxmg@skdprojects.net,007-057-8802,false
bd1629fc-8fdf-4517-856b-31bc1b7dfaf7,13008,Piper,,Scott,1986-10-29,2,3284,Buttertubs Drive,SJ,Chilliwack,13,N2N 7Z6,jgn3ccgkexbjzdgn@skdprojects.net,575-589-1871,false
d4f0cfe2-df1e-4916-9253-a23cf62cd749,24076,Finlay,,Bryant,1979-03-16,3,6501,Chester Road,,Abbotsford,12,F3Q 6S4,jgn3ccgkexbjzdgn@skdprojects.net,576-756-4825,false
ecc6734a-ad28-4318-9a6c-7643f5f8d348,48031,Phoebe,Powell,Washington,1988-01-28,2,2861,Avenue Road,,Saint-Eustache,12,W6M 4T6,fa8xc3apih2eamj1@skdprojects.net,607-263-2874,false
4d4dad87-66d8-493d-ae8a-bb80ed77b479,48023,Dylan,,Griffin,1996-12-02,1,3592,The Drive,,Saguenay,6,G7K 0C2,abatvrmdz1lsztzv@skdprojects.net,185-396-1876,false
ec8fbe41-a7e3-43a4-9f11-1e418e9e21ab,35082,Willow,,Ortiz,1934-05-18,2,4910,Victoria Road,CJAG,Woodstock,12,G1D 7L2,abatvrmdz1lsztzv@skdprojects.net,905-608-6764,false
d560a682-e5ea-442a-9db7-c867ce7fa2b5,13006,Ben,,Gomez,1964-01-02,1,8306,Shades of Death Road,,Grande Prairie,11,K8I 6Z6,xzerusp4e8e8qxmg@skdprojects.net,257-263-6379,false
0cc77f1b-2309-41c3-9bbe-19d73db7d892,11003,Maisie,,Bennett,1966-05-18,3,7278,100 Year Party Court,,Newmarket,12,V3L 9H4,abatvrmdz1lsztzv@skdprojects.net,474-978-7823,false
e8c38c42-94b4-43ca-b8c9-359d128eb9a2,35004,Noah,,White,1990-10-09,1,6230,Queen Street,,Calgary,10,Q9K 4D5,jmtppd8ajkvwwtvb@skdprojects.net,553-903-7213,false
ba2248d6-4449-42f6-a9b8-5f079878eb69,13004,Amber,Adams,Williams,1978-12-22,2,5254,Duh Drive,67829,Saint-Jean-sur-Richelieu,5,M9Z 7L0,abatvrmdz1lsztzv@skdprojects.net,413-715-8864,false
59e4247c-3023-4ca2-9ee0-10abb4d89990,35008,Harry,,Foster,1973-06-04,1,6410,Anyhow Lane,,Georgina,8,O7D 4Z6,abatvrmdz1lsztzv@skdprojects.net,776-456-7966,false
4f0713eb-3aa5-48cb-855a-9d6ce29be0db,35079,Niamh,,Crawford,1994-08-07,2,252,Chicken Gristle Road,,Halton Hills,6,I2L 8N4,fa8xc3apih2eamj1@skdprojects.net,297-640-4147,false
41f9a3fd-4d18-4346-85df-563f351717f9,13006,Murray,,Lewis,1985-09-20,3,1140,Anyhow Lane,,Chatham,9,U0I 4Z9,xzerusp4e8e8qxmg@skdprojects.net,020-692-5659,false
b28d3af7-d60d-47e0-9d0b-a9e70848f041,24058,Callie,,Cruz,1997-08-06,2,8435,Stub Toe Lane,V0,Richmond Hill,8,I7G 2C0,xzerusp4e8e8qxmg@skdprojects.net,346-930-9496,false
